region_id;iso_smaf;gr_age;deces
8;11;1;.0082418
8;11;2;.0056657
8;11;3;.0384405
8;12;1;.0012694
8;12;2;.0220588
8;12;3;.0311048
8;13;1;.0055901
8;13;2;.0240481
8;13;3;.0360955
8;14;1;.0051567
8;14;2;.0128755
8;14;3;.0448452
9;1;1;.0027343
9;1;2;.005863
9;1;3;.0054777
9;2;1;.0030675
9;2;2;.0050505
9;2;3;.0070043
9;3;1;.0008482
9;3;2;0
9;3;3;.0048327
9;4;1;.0037509
9;4;2;.0071485
9;4;3;.0100301
9;5;1;.0013189
9;5;2;.0012005
9;5;3;.0091954
9;6;1;.0108565
9;6;2;.0094787
9;6;3;.0118367
9;7;1;.0018067
9;7;2;.003992
9;7;3;.0094044
9;8;1;.0067265
9;8;2;.0074906
9;8;3;.0135632
9;9;1;.0047699
9;9;2;.0121212
9;9;3;.016672
9;10;1;.0011013
9;10;2;.01373
9;10;3;.0181472
9;11;1;.0178218
9;11;2;.0050761
9;11;3;.0305381
9;12;1;.0006061
9;12;2;.0062305
9;12;3;.0240082
9;13;1;.0030285
9;13;2;.0132013
9;13;3;.0355743
9;14;1;.0036878
9;14;2;.0368664
9;14;3;.0299859
10;1;1;.0026144
10;1;2;.0029455
10;1;3;.0038124
10;2;1;.0014993
10;2;2;.015625
10;2;3;.0102302
10;3;1;.0063694
10;3;2;0
10;3;3;.0042017
10;4;1;.0088028
10;4;2;0
10;4;3;.0169622
10;5;1;.007732
10;5;2;.0108696
10;5;3;.00783
10;6;1;.0178571
10;6;2;0
10;6;3;.018
10;7;1;.0030581
10;7;2;0
10;7;3;.0113169
10;8;1;0
10;8;2;0
10;8;3;.0134454
10;9;1;.0024631
10;9;2;.0188679
10;9;3;.0266667
10;10;1;0
10;10;2;.0357143
10;10;3;.0265849
10;11;1;0
10;11;2;.05
10;11;3;.0569948
10;12;1;0
10;12;2;.1428571
10;12;3;.026
10;13;1;.02
10;13;2;.0392157
10;13;3;.0376176
10;14;1;.0111111
10;14;2;.03125
10;14;3;.0645161
11;1;1;.0046631
11;1;2;.0088442
11;1;3;.0051242
11;2;1;.0044933
11;2;2;.0047202
11;2;3;.008276
11;3;1;.0068966
11;3;2;.0176991
11;3;3;.0073404
11;4;1;.007428
11;4;2;.0105625
11;4;3;.0107236
11;5;1;.0016632
11;5;2;.0031873
11;5;3;.0087375
11;6;1;.0075988
11;6;2;.0177112
11;6;3;.0124397
11;7;1;.001345
11;7;2;.0049342
11;7;3;.0103772
11;8;1;.0029155
11;8;2;.0118243
11;8;3;.0152809
11;9;1;.0112128
11;9;2;.0179704
11;9;3;.0216493
11;10;1;.0059267
11;10;2;.0107066
11;10;3;.0221206
11;11;1;.006772
11;11;2;.0143149
11;11;3;.0313974
11;12;1;.0027435
11;12;2;.0080483
11;12;3;.0243535
11;13;1;.0090556
11;13;2;.0274914
11;13;3;.0329953
11;14;1;.009901
11;14;2;.0215054
11;14;3;.0326712
12;1;1;.0012195
12;1;2;.0058335
12;1;3;.0047251
12;2;1;.0015571
12;2;2;.0051975
12;2;3;.0057857
12;3;1;.0026125
12;3;2;.0053763
12;3;3;.0074591
12;4;1;.0058649
12;4;2;.0096808
12;4;3;.0096326
12;5;1;.0008021
12;5;2;.0041621
12;5;3;.0070677
12;6;1;.0061287
12;6;2;.0076211
12;6;3;.0131025
12;7;1;.0013219
12;7;2;.0051661
12;7;3;.0088407
12;8;1;.0057499
12;8;2;.0029261
12;8;3;.0134066
12;9;1;.0088538
12;9;2;.0146755
12;9;3;.0223961
12;10;1;.0023227
12;10;2;.0081477
12;10;3;.02107
12;11;1;.007501
12;11;2;.0159027
12;11;3;.0329879
12;12;1;.0039208
12;12;2;.0080483
12;12;3;.0253076
12;13;1;.0097686
12;13;2;.015456
12;13;3;.035955
12;14;1;.006865
12;14;2;.0253521
12;14;3;.0372022
13;1;1;.0014894
13;1;2;.0030964
13;1;3;.0043091
13;2;1;.0015948
13;2;2;.0056315
13;2;3;.0055783
13;3;1;.0017831
13;3;2;.0036058
13;3;3;.0085168
13;4;1;.0042292
13;4;2;.009021
13;4;3;.0090504
13;5;1;.0002798
13;5;2;.0034014
13;5;3;.0070509
13;6;1;.0033796
13;6;2;.0065421
13;6;3;.0122375
13;7;1;.0004164
13;7;2;.0060999
13;7;3;.0071665
13;8;1;.0053908
13;8;2;.0031983
13;8;3;.0125619
13;9;1;.0057373
13;9;2;.0121873
13;9;3;.0185305
13;10;1;.0017028
13;10;2;.0079576
13;10;3;.0200037
13;11;1;.0049801
13;11;2;.0117647
13;11;3;.0300958
13;12;1;.0009451
13;12;2;.0077821
13;12;3;.026524
13;13;1;.0038033
13;13;2;.0164609
13;13;3;.0341129
13;14;1;.0047575
13;14;2;.005597
13;14;3;.0381177
14;1;1;.0031632
14;1;2;.0060369
14;1;3;.0046202
14;2;1;.004193
14;2;2;.0084395
14;2;3;.0080299
14;3;1;.0049529
14;3;2;.0100756
14;3;3;.0091727
14;4;1;.0071506
14;4;2;.011203
14;4;3;.010553
14;5;1;.0025735
14;5;2;.0085349
14;5;3;.0068412
14;6;1;.0098019
14;6;2;.0114516
14;6;3;.0148599
14;7;1;.0014539
14;7;2;.0062969
14;7;3;.0093796
14;8;1;.00409
14;8;2;.0063202
14;8;3;.0146171
14;9;1;.0084212
14;9;2;.0173456
14;9;3;.0214636
14;10;1;.0037145
14;10;2;.0103697
14;10;3;.0218696
14;11;1;.0102481
14;11;2;.015015
14;11;3;.0326082
14;12;1;.0044053
14;12;2;.0120321
14;12;3;.0271624
14;13;1;.0097598
14;13;2;.0193402
14;13;3;.0388416
14;14;1;.0049453
14;14;2;.0308442
14;14;3;.0395408
15;1;1;.002504
15;1;2;.0050109
15;1;3;.0048343
15;2;1;.002621
15;2;2;.0044949
15;2;3;.0066667
15;3;1;.003881
15;3;2;.0073565
15;3;3;.0083673
15;4;1;.0047099
15;4;2;.0072065
15;4;3;.0094219
15;5;1;.0010504
15;5;2;.0046296
15;5;3;.0078732
15;6;1;.0087754
15;6;2;.0111989
15;6;3;.0140292
15;7;1;.0006943
15;7;2;.0060093
15;7;3;.00898
15;8;1;.0056617
15;8;2;.0100942
15;8;3;.0138357
15;9;1;.0078121
15;9;2;.0173651
15;9;3;.0228843
15;10;1;.0011893
15;10;2;.0091901
15;10;3;.0246382
15;11;1;.0048909
15;11;2;.0215716
15;11;3;.0339765
15;12;1;.0022279
15;12;2;.0114633
15;12;3;.0283451
15;13;1;.0070922
15;13;2;.0122324
15;13;3;.0394942
15;14;1;.0051215
15;14;2;.0229358
15;14;3;.0389241
16;1;1;.0013413
16;1;2;.0040046
16;1;3;.0042631
16;2;1;.0019659
16;2;2;.003936
16;2;3;.0058369
16;3;1;.0020999
16;3;2;.0053602
16;3;3;.0069721
16;4;1;.0045693
16;4;2;.0078588
16;4;3;.0093079
16;5;1;.0009959
16;5;2;.0052066
16;5;3;.0073089
16;6;1;.0069469
16;6;2;.0099545
16;6;3;.0134206
16;7;1;.0010532
16;7;2;.0048595
16;7;3;.0084598
16;8;1;.0025257
16;8;2;.0072993
16;8;3;.0134535
16;9;1;.0064989
16;9;2;.0137936
16;9;3;.0196674
16;10;1;.0026534
16;10;2;.0071755
16;10;3;.0213907
16;11;1;.0072929
16;11;2;.0123562
16;11;3;.0312534
16;12;1;.0028676
16;12;2;.0148593
16;12;3;.0257096
16;13;1;.0091101
16;13;2;.0182546
16;13;3;.0340557
16;14;1;.004834
16;14;2;.0180824
16;14;3;.036222
17;1;1;.0026144
17;1;2;.0029455
17;1;3;.0038124
17;2;1;.0014993
17;2;2;.015625
17;2;3;.0102302
17;3;1;.0063694
17;3;2;0
17;3;3;.0042017
17;4;1;.0088028
17;4;2;0
17;4;3;.0169622
17;5;1;.007732
17;5;2;.0108696
17;5;3;.00783
17;6;1;.0178571
17;6;2;0
17;6;3;.018
17;7;1;.0030581
17;7;2;0
17;7;3;.0113169
17;8;1;0
17;8;2;0
17;8;3;.0134454
17;9;1;.0024631
17;9;2;.0188679
17;9;3;.0266667
17;10;1;0
17;10;2;.0357143
17;10;3;.0265849
17;11;1;0
17;11;2;.05
17;11;3;.0569948
17;12;1;0
17;12;2;.1428571
17;12;3;.026
17;13;1;.02
17;13;2;.0392157
17;13;3;.0376176
17;14;1;.0111111
17;14;2;.03125
17;14;3;.0645161
18;1;1;.0026144
18;1;2;.0029455
18;1;3;.0038124
18;2;1;.0014993
18;2;2;.015625
18;2;3;.0102302
18;3;1;.0063694
18;3;2;0
18;3;3;.0042017
18;4;1;.0088028
18;4;2;0
18;4;3;.0169622
18;5;1;.007732
18;5;2;.0108696
18;5;3;.00783
18;6;1;.0178571
18;6;2;0
18;6;3;.018
18;7;1;.0030581
18;7;2;0
18;7;3;.0113169
18;8;1;0
18;8;2;0
18;8;3;.0134454
18;9;1;.0024631
18;9;2;.0188679
18;9;3;.0266667
18;10;1;0
18;10;2;.0357143
18;10;3;.0265849
18;11;1;0
18;11;2;.05
18;11;3;.0569948
18;12;1;0
18;12;2;.1428571
18;12;3;.026
18;13;1;.02
18;13;2;.0392157
18;13;3;.0376176
18;14;1;.0111111
18;14;2;.03125
18;14;3;.0645161
