region_id;annee;nb_places_pub;nb_installations;nb_places_nc;nb_etc_avq;nb_etc_inf;heures_tot_trav_avq;heures_tot_trav_inf;nb_usagers_pub;nb_usagers_nc;iso_smaf_pub1;iso_smaf_pub2;iso_smaf_pub3;iso_smaf_pub4;iso_smaf_pub5;iso_smaf_pub6;iso_smaf_pub7;iso_smaf_pub8;iso_smaf_pub9;iso_smaf_pub10;iso_smaf_pub11;iso_smaf_pub12;iso_smaf_pub13;iso_smaf_pub14;iso_smaf_nc1;iso_smaf_nc2;iso_smaf_nc3;iso_smaf_nc4;iso_smaf_nc5;iso_smaf_nc6;iso_smaf_nc7;iso_smaf_nc8;iso_smaf_nc9;iso_smaf_nc10;iso_smaf_nc11;iso_smaf_nc12;iso_smaf_nc13;iso_smaf_nc14;hrs_par_etc_inf;hrs_par_etc_avq;sal_inf;sal_avq;cout_place_var;cout_construction_mda;cout_construction_chsld;cout_place_fixe;cah
11;2016;508;10;0;320.15436;123.39869;416049.87;191785.98;386.0833;0.0;0.001079;0.0;0.0;0.002806;0.000863;0.009929;0.019642;0.018994;0.094971;0.111159;0.133175;0.194474;0.237859;0.175049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1554.198;1299.529;39.70494;30.49199;39962.68;0.0;0.0;0.0;0.0
11;2017;500;10;0;322.84367;123.89891;439448.21;195979.61;388.3333;0.0;0.002575;0.000429;0.000429;0.001288;0.003433;0.004506;0.012876;0.020601;0.06309;0.138841;0.141416;0.192489;0.253648;0.164378;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1581.77;1361.18;39.65229;29.84328;41771.23;0.0;0.0;0.0;0.0
11;2018;503;10;0;334.71039;117.69204;466389.65;194868.77;403.0;0.25;0.0;0.0;0.0;0.000414;0.003515;0.002895;0.025434;0.013441;0.059967;0.125103;0.148263;0.172663;0.301902;0.146402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1655.751;1393.412;41.05814;30.22268;43929.41;0.0;0.0;0.0;0.0
11;2019;507;10;0;316.45984;118.96221;450723.91;200046.87;395.0;1.083333;0.0;0.0;0.0;0.000633;0.002532;0.005696;0.017932;0.017089;0.049156;0.133122;0.154641;0.212236;0.277637;0.129325;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1681.6;1424.269;43.3053;31.59509;45175.05;795431.0;458705.0;53544.0;18601.0
11;2020;537;10;0;381.7397;136.68953;549732.47;233912.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1711.272;1440.072;50.24063;34.97713;57690.88;0.0;0.0;0.0;0.0
12;2015;1804;34;0;1183.665;552.30969;1605690.0;842175.64;1690.25;4.25;0.000887;4.9e-05;0.000345;0.001183;0.008131;0.016164;0.035088;0.036468;0.112015;0.122708;0.176276;0.130643;0.20136;0.158683;0.0;0.0;0.0;0.0;0.0;0.0;0.222222;0.0;0.222222;0.0;0.111111;0.222222;0.0;0.222222;1524.825;1356.541;38.23737;28.51602;43231.96;0.0;0.0;0.0;0.0
12;2016;1998;34;0;1169.9488;553.73627;1613631.9;853442.81;1633.25;3.083333;0.000816;0.0;0.001071;0.001633;0.005969;0.01102;0.035866;0.038212;0.105811;0.120096;0.180807;0.132187;0.209734;0.156778;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.106383;0.255319;0.0;0.255319;0.382979;0.0;0.0;1541.244;1379.233;38.87542;28.90606;39950.8;0.0;0.0;0.0;0.0
12;2017;1998;34;0;1202.0975;559.65884;1675437.9;860077.67;1568.583;4.083333;0.000478;0.000584;0.000318;0.001592;0.00345;0.009873;0.03328;0.045223;0.114384;0.119321;0.178875;0.146391;0.209289;0.136943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.181818;0.127273;0.0;0.490909;0.0;0.2;1536.789;1393.762;40.08364;29.42613;41930.28;0.0;0.0;0.0;0.0
12;2018;1963;34;0;1242.9468;570.81014;1782013.2;885110.12;1557.417;2.583333;0.000321;0.000321;0.000214;0.002247;0.005885;0.008292;0.027017;0.041569;0.123689;0.125615;0.174353;0.157233;0.196234;0.13701;0.0;0.0;0.0;0.0;0.0;0.0;0.205882;0.0;0.0;0.441176;0.0;0.352941;0.0;0.0;1550.621;1433.7;41.75477;30.10591;46157.26;0.0;0.0;0.0;0.0
12;2019;1965;37;0;1257.5741;575.78652;1783859.3;915172.16;1554.583;3.083333;0.000911;0.0;0.000107;0.001662;0.002412;0.007826;0.024712;0.040525;0.112249;0.120879;0.190298;0.160172;0.205897;0.132351;0.0;0.0;0.0;0.0;0.0;0.0;0.027027;0.0;0.351351;0.621622;0.0;0.0;0.0;0.0;1589.43;1418.492;43.37089;31.73254;49006.73;795431.0;458705.0;53544.0;18601.0
12;2020;1967;37;0;1398.87;603.40409;1975779.0;979363.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1623.064;1412.411;44.5899;31.64086;53983.27;0.0;0.0;0.0;0.0
13;2015;1379;14;0;765.11784;296.03647;1053546.4;449489.46;1488.0;111.5;0.004405;0.000167;0.002119;0.005575;0.011653;0.019737;0.021409;0.040421;0.14089;0.10911;0.152096;0.173227;0.174509;0.144681;0.0;0.0;0.0;0.010424;0.009729;0.021543;0.059069;0.017373;0.157054;0.125087;0.132731;0.177901;0.184156;0.104934;1518.358;1376.973;39.59491;28.18078;34436.01;0.0;0.0;0.0;0.0
13;2016;1415;14;0;794.6012;300.46678;1081185.2;467106.63;1528.917;105.4167;0.003518;0.001083;0.002165;0.007849;0.011476;0.020461;0.017484;0.046877;0.140089;0.113511;0.155408;0.177493;0.184638;0.11795;0.003674;0.0;0.002939;0.011021;0.003674;0.027186;0.026451;0.028655;0.152094;0.116091;0.177076;0.212344;0.163115;0.07568;1554.603;1360.664;39.68649;28.87496;35163.96;0.0;0.0;0.0;0.0
13;2017;1399;14;0;843.17832;304.81483;1167720.8;489066.8;1550.417;104.5;0.005827;0.001924;0.001978;0.007911;0.007484;0.017106;0.022879;0.032875;0.139573;0.126156;0.153846;0.181697;0.170738;0.130005;0.006737;0.0;0.0;0.008982;0.013473;0.010479;0.034431;0.041916;0.174401;0.145958;0.139222;0.181886;0.147455;0.09506;1604.472;1384.904;39.45572;29.18085;38149.79;0.0;0.0;0.0;0.0
13;2018;1409;14;0;850.15347;315.22008;1201709.6;502197.85;1581.417;97.5;0.005135;0.001205;0.001886;0.006916;0.007492;0.018024;0.0186;0.037829;0.136959;0.127109;0.145918;0.203133;0.167453;0.122341;0.004792;0.0;0.0;0.009585;0.011981;0.005591;0.038339;0.043131;0.179712;0.055112;0.136581;0.234824;0.210863;0.069489;1593.166;1413.521;41.224;30.03509;40309.48;0.0;0.0;0.0;0.0
13;2019;1409;14;609;864.16551;327.78648;1212286.4;517946.06;1609.0;98.25;0.004328;0.000928;0.000361;0.004277;0.008605;0.014943;0.01922;0.039213;0.118565;0.132323;0.152213;0.194002;0.182563;0.128459;0.0;0.0;0.0;0.014354;0.0;0.013557;0.0;0.053429;0.153907;0.093301;0.160287;0.255183;0.161882;0.094099;1580.132;1402.84;43.75844;31.25938;42980.72;795431.0;458705.0;53544.0;18601.0
13;2020;1428;14;609;1043.8554;381.31543;1474891.9;606175.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1589.696;1412.927;45.56935;30.70362;51055.71;0.0;0.0;0.0;0.0
14;2015;1707;16;0;941.7013;395.72309;1286509.8;624727.35;1632.833;193.6667;0.002688;0.000609;0.004108;0.002029;0.010093;0.029264;0.023685;0.060455;0.144089;0.15195;0.14135;0.137394;0.168585;0.1237;0.005236;0.002416;0.002014;0.001611;0.00443;0.010068;0.002416;0.02054;0.091422;0.247684;0.242851;0.231977;0.074909;0.062424;1578.698;1366.155;39.70558;28.30036;35860.49;0.0;0.0;0.0;0.0
14;2016;1742;16;0;941.45689;401.75829;1304018.1;639335.71;1649.083;191.0833;0.003312;0.000853;0.003562;0.001957;0.009634;0.019368;0.028199;0.065128;0.152835;0.164676;0.128299;0.15153;0.153186;0.117461;0.001239;0.0;0.0;0.0;0.003304;0.008261;0.012392;0.027261;0.087154;0.255679;0.1867;0.208591;0.132177;0.077241;1591.344;1385.107;40.69331;28.66177;36390.45;0.0;0.0;0.0;0.0
14;2017;1742;16;0;1026.9841;413.21182;1459145.5;665455.82;1641.667;176.0833;0.001611;0.000302;0.003575;0.001964;0.009416;0.014854;0.025529;0.051007;0.136959;0.18283;0.135448;0.159214;0.158459;0.118832;0.003583;0.0;0.0;0.0;0.008061;0.011196;0.005374;0.018361;0.081953;0.315719;0.136588;0.246305;0.13614;0.036722;1610.447;1420.806;40.84479;28.55725;39523.3;0.0;0.0;0.0;0.0
14;2018;1727;16;0;1068.3083;422.88251;1529124.6;680124.06;1640.25;177.75;0.002321;0.001867;0.004289;0.001312;0.008377;0.015088;0.029217;0.056265;0.124186;0.179997;0.14316;0.173992;0.158248;0.10168;0.0;0.0;0.0;0.000424;0.007634;0.008482;0.007634;0.032655;0.084818;0.343511;0.174724;0.187023;0.101357;0.051739;1608.305;1431.351;42.25647;29.21016;42504.7;0.0;0.0;0.0;0.0
14;2019;1794;19;244;1066.7299;423.25369;1531411.5;709366.54;1632.25;182.5;0.001166;0.000608;0.003295;0.00223;0.008465;0.014953;0.025495;0.065386;0.112727;0.172791;0.133053;0.172082;0.17639;0.111359;0.0;0.00085;0.0;0.001276;0.002126;0.005527;0.001701;0.056122;0.071429;0.306548;0.165391;0.201956;0.141156;0.045918;1675.984;1435.613;43.63759;30.55577;43338.07;795431.0;458705.0;53544.0;18601.0
14;2020;1775;20;244;1394.3246;490.04241;1985031.2;793409.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1619.062;1423.651;45.93659;30.11391;54210.46;0.0;0.0;0.0;0.0
15;2015;1930;16;0;1088.8622;448.06409;1472678.1;673278.06;1728.25;64.41667;0.001486;0.00139;0.000335;0.002732;0.006326;0.01845;0.023195;0.035223;0.156036;0.11535;0.13495;0.172042;0.197633;0.134854;0.001068;0.001068;0.0;0.002137;0.018162;0.019231;0.034188;0.040598;0.107906;0.175214;0.144231;0.159188;0.251068;0.04594;1502.638;1352.493;39.54495;28.09146;35230.27;0.0;0.0;0.0;0.0
15;2016;1450;16;0;1101.47;453.63969;1486623.4;679571.1;1743.0;89.08333;0.001606;0.000803;0.000614;0.00189;0.010582;0.019558;0.022392;0.037415;0.15788;0.120512;0.132748;0.169265;0.184854;0.139881;0.006173;0.002743;0.002743;0.013717;0.015775;0.042524;0.028807;0.089849;0.172154;0.155693;0.104252;0.193416;0.131687;0.040466;1498.042;1349.672;40.59765;28.71314;48465.26;0.0;0.0;0.0;0.0
15;2017;1917;16;0;1152.01;449.03311;1566218.7;684001.71;1768.0;111.25;0.001817;0.00028;0.000652;0.003215;0.013745;0.016261;0.024648;0.033361;0.146585;0.133771;0.127714;0.164943;0.19467;0.138338;0.006966;0.003167;0.0;0.010766;0.008866;0.020266;0.025966;0.075997;0.248892;0.145662;0.179861;0.153262;0.100697;0.019633;1523.277;1359.553;40.99144;29.25077;38524.42;0.0;0.0;0.0;0.0
15;2018;1925;16;0;1187.9963;455.55428;1624827.3;700178.43;1788.0;148.8333;0.002637;0.001064;0.000231;0.00273;0.01189;0.017025;0.019431;0.040342;0.152255;0.124774;0.128059;0.183854;0.176868;0.138839;0.008277;0.002069;0.002069;0.019141;0.005691;0.031557;0.032074;0.118986;0.195551;0.078117;0.166063;0.174858;0.130885;0.034661;1536.981;1367.704;43.20187;30.14603;41159.02;0.0;0.0;0.0;0.0
15;2019;2000;18;356;1226.936;481.06179;1672291.7;743086.08;1813.417;212.3333;0.002783;0.001049;0.000684;0.00397;0.015149;0.01451;0.024731;0.042572;0.150575;0.130498;0.127624;0.195747;0.167001;0.123106;0.003316;0.002579;0.0;0.006632;0.008843;0.032424;0.01916;0.040531;0.22255;0.140752;0.17465;0.149963;0.134488;0.064112;1544.679;1362.982;47.60691;32.29395;44690.46;795431.0;458705.0;53544.0;18601.0
15;2020;2000;19;586;1567.0303;603.0449;2161033.5;906890.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1503.852;1379.063;56.43793;32.28543;60476.46;0.0;0.0;0.0;0.0
16;2015;4645;51;0;2495.0679;769.35691;3526445.8;1197274.3;5089.167;383.5;0.00173;0.000653;0.002514;0.00431;0.01288;0.020096;0.017713;0.043359;0.144802;0.105704;0.14157;0.124755;0.201352;0.178562;0.0;0.00381;0.001693;0.008891;0.013124;0.02011;0.010584;0.041067;0.177815;0.103937;0.181837;0.179297;0.177815;0.080017;1556.201;1413.367;38.02938;27.25505;30494.09;0.0;0.0;0.0;0.0
16;2016;4636;51;0;2512.3689;795.99399;3541259.3;1252545.8;5072.5;381.3333;0.00159;0.000623;0.002524;0.002884;0.011489;0.018241;0.01888;0.04035;0.146142;0.10648;0.14034;0.134702;0.200915;0.174839;0.000639;0.0;0.0;0.009802;0.012146;0.010015;0.019177;0.046239;0.161304;0.115491;0.1873;0.193267;0.186661;0.057959;1573.562;1409.53;38.98906;28.00531;31926.15;0.0;0.0;0.0;0.0
16;2017;4711;51;0;2596.9033;854.6184;3694005.2;1350964.4;5087.167;406.25;0.001634;0.000866;0.001847;0.003596;0.011342;0.01886;0.019906;0.046007;0.144099;0.111805;0.135225;0.137774;0.200402;0.166637;0.001208;0.000403;0.000201;0.007452;0.010876;0.009668;0.025176;0.033031;0.160926;0.113998;0.187311;0.150655;0.213897;0.085196;1580.781;1422.465;40.54845;28.54276;34009.05;0.0;0.0;0.0;0.0
16;2018;4697;52;0;2623.6384;889.62026;3773859.8;1413803.3;5090.667;446.4167;0.001599;0.000571;0.001762;0.003949;0.008566;0.019939;0.022435;0.044577;0.140536;0.116844;0.13471;0.139442;0.203599;0.16147;0.001791;0.000537;0.001254;0.013434;0.007344;0.015404;0.023464;0.036898;0.149382;0.12556;0.194161;0.173383;0.197743;0.059645;1589.221;1438.407;41.56445;29.37601;36113.45;0.0;0.0;0.0;0.0
16;2019;4692;52;892;2578.7637;897.62035;3751207.6;1457015.2;5159.833;524.5833;0.001304;0.000853;0.002238;0.003896;0.009305;0.022843;0.022537;0.044479;0.130009;0.115874;0.13619;0.15055;0.203802;0.15612;0.002012;0.0;0.0;0.009286;0.004334;0.008203;0.029872;0.026931;0.134035;0.159418;0.22009;0.169478;0.177372;0.058969;1623.198;1454.653;44.45829;30.89751;38507.97;795431.0;458705.0;53544.0;18601.0
16;2020;4678;52;877;3130.381;989.37926;4503217.5;1636349.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1653.915;1438.552;46.06346;30.11575;45103.39;0.0;0.0;0.0;0.0
17;2015;24;3;0;30.414235;0.0;45425.43;0.0;15.5;0.0;0.0;0.0;0.0;0.0;0.064516;0.064516;0.0;0.048387;0.0;0.112903;0.064516;0.322581;0.193548;0.129032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1380.572;1493.558;39.05534;39.05534;43458.95;0.0;0.0;0.0;0.0
17;2016;24;3;0;32.233982;0.0;47072.55;0.0;15.08333;0.0;0.0;0.0;0.0;0.0;0.082873;0.038674;0.0;0.066298;0.104972;0.077348;0.154696;0.071823;0.20442;0.198895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1374.038;1460.339;39.34974;39.34974;47508.27;0.0;0.0;0.0;0.0
17;2017;24;3;0;29.112004;0.0;43199.55;0.0;17.58333;0.0;0.0;0.0;0.0;0.0;0.0;0.066351;0.056872;0.033175;0.113744;0.14218;0.056872;0.066351;0.180095;0.28436;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1600.236;1483.908;36.9005;36.9005;45353.09;0.0;0.0;0.0;0.0
17;2018;8;3;0;31.184422;0.0;41267.94;0.0;19.33333;0.0;0.0;0.0;0.0;0.0;0.103448;0.0;0.155172;0.0;0.258621;0.051724;0.068966;0.051724;0.103448;0.206897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1526.027;1323.351;40.54817;40.54817;150235.3;0.0;0.0;0.0;0.0
17;2019;30;3;0;36.191339;0.0;46517.28;0.0;17.66667;0.0;0.0;0.0;0.0;0.0;0.0;0.018868;0.0;0.028302;0.386792;0.0;0.09434;0.066038;0.113208;0.292453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1509.426;1285.315;60.79209;60.79209;50251.98;795431.0;458705.0;53544.0;18601.0
17;2020;28;3;0;29.502196;0.0;41086.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1577.406;1392.653;57.97034;57.97034;45051.34;0.0;0.0;0.0;0.0
18;2015;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.064516;0.064516;0.0;0.048387;0.0;0.112903;0.064516;0.322581;0.193548;0.129032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1380.572;1493.558;38.55425;38.55425;43458.95;0.0;0.0;0.0;0.0
18;2016;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.082873;0.038674;0.0;0.066298;0.104972;0.077348;0.154696;0.071823;0.20442;0.198895;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1374.038;1460.339;39.34974;39.34974;47508.27;0.0;0.0;0.0;0.0
18;2017;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.066351;0.056872;0.033175;0.113744;0.14218;0.056872;0.066351;0.180095;0.28436;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1600.236;1483.908;36.9005;36.9005;45353.09;0.0;0.0;0.0;0.0
18;2018;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.103448;0.0;0.155172;0.0;0.258621;0.051724;0.068966;0.051724;0.103448;0.206897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1526.027;1323.351;40.54817;40.54817;150235.3;0.0;0.0;0.0;0.0
18;2019;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018868;0.0;0.028302;0.386792;0.0;0.09434;0.066038;0.113208;0.292453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1509.426;1285.315;60.79209;60.79209;50251.98;795431.0;458705.0;53544.0;18601.0
18;2020;0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1577.406;1392.653;57.97034;57.97034;45051.34;0.0;0.0;0.0;0.0
