code,parent_code,name,level,alias_code,in_final_sut,comment
ai_18,ai_c,production of printed matter and recorded media,2,A_MDIA,True,
ai_181,ai_18,Printing and service activities related to printing,3,,,
ai_1811,ai_181,Printing,4,,,
ai_1812,ai_181,Service activities related to printing,4,,,
ai_182,ai_18,Reproduction of recorded media,3,,,
ai_1820,ai_182,Reproduction of recorded media,4,,,
ai_19,ai_c,Manufacture of coke and refined petroleum products,2,,,
ai_191,ai_19,Manufacture of coke oven products,3,,,
ai_1910,ai_191,manufacture of coke oven product,4,A_COKE,,
ai_1910_1,ai_1910,"manufacture of coke oven product, with by-product recovery",5,A_COKE_bypr_recov,True,code created in build ppf-tasks
ai_1910_2,ai_1910,"manufacture of coke oven product, without by-product recovery",5,A_COKE_no_recov,True,code created in build ppf-tasks
ai_1910_3,ai_1910,production of coke oven gas,5,A_COOG,True,
ai_1910_4,ai_1910,production of gas coke,5,A_GCOK,True,
ai_192,ai_19,Manufacture of refined petroleum products,3,,,
ai_1920,ai_192,Manufacture of refined petroleum products,4,A_REFN,,
ai_1920_1,ai_1920,production of biodiesel,5,A_BIOD,True,
ai_1920_2,ai_1920,production of biogasoline,5,A_BIOG,True,
ai_1920_3,ai_1920,production of bkb/peat briquettes,5,A_BKBP,True,check
ai_1920_4,ai_1920,production of liquefied petroleum gas (lpg),5,A_LPGA,True,Distinct from A_REFN?
ai_1920_5,ai_1920,production of lubricant,5,A_LUBR,True,Distinct from A_REFN?
ai_1920_6,ai_1920,production of natural gas liquid,5,A_GASL,True,
ai_1920_7,ai_1920,production of other liquid biofuel,5,A_OBIO,True,
ai_1920_8,ai_1920,production of gasoline-type jet fuel,5,A_GJET,True,
ai_1920_9,ai_1920,production of kerosene-type jet fuel,5,A_KJET,True,
ai_1920_10,ai_1920,production of motor gasoline,5,A_MGSL,True,
ai_1920_11,ai_1920,production of aviation gasoline,5,A_AGSL,True,
ai_1920_12,ai_1920,production of naphta,5,A_NAPT,True,
ai_1920_13,ai_1920,production of white spirit and special boiling point industrial spirits,5,A_WHSP,True,
ai_1920_14,ai_1920,production of gas oil,5,A_DOIL,True,
ai_1920_15,ai_1920,production of heavy fuel oil,5,A_FOIL,True,
ai_1920_16,ai_1920,production of refinery gas,5,A_RGAS,True,
ai_1920_17,ai_1920,production of ethane,5,A_ETHA,True,
ai_1920_18,ai_1920,production of bitumen,5,A_BITU,True,
ai_1920_19,ai_1920,production of petroleum coke,5,A_PETC,True,
ai_1920_20,ai_1920,production of non-specified petroleum product,5,A_NSPP,True,
ai_1920_21,ai_1920,production of other kerosene,5,A_KERO,True,
ai_1920_22,ai_1920,production of refinery feedstock,5,A_REFF,True,
ai_1920_23,ai_1920,production of paraffin waxes,5,A_PARW,True,
ai_20,ai_c,Manufacture of chemicals and chemical products,2,A_CHEM,True,
ai_201,ai_20,"Manufacture of basic chemicals, fertilizers and nitrogen compounds, plastics and synthetic rubber in primary forms",3,,,
ai_2011,ai_201,Manufacture of basic chemicals,4,,,
ai_2011_1,ai_2011,production of other hydrocarbons,5,A_OGPL,True,
ai_2011_2,ai_2011,production of nuclear fuel,5,A_NUCF,True,
ai_2012,ai_201,Manufacture of fertilizers and nitrogen compounds,4,,,
ai_2012_1,ai_2012,production of urea,5,A_N_urea,True,
ai_2012_2,ai_2012,production of np fertilizers,5,A_NP_fert,True,
ai_2012_3,ai_2012,production of fertilizer n.e.c.,5,A_NPK,True,
ai_2012_4,ai_2012,production of othe nitrogen fertilizer,5,A_N_solution,True,
ai_2012_5,ai_2012,production of pk compounds,5,A_PK_fert,True,
ai_2012_6,ai_2012,production of ammonium nitrate,5,A_N_AmmNit,True,
ai_2012_7,ai_2012,production of ammonium sulphate,5,A_N_AmmSol,True,
ai_2012_8,ai_2012,production of calcium ammonium nitrate and other mixtures with calcium carbonate,5,A_N_CaAmNit,True,
ai_2012_9,ai_2012,production of other nk compound,5,A_NK_fert,True,
ai_2013,ai_201,Manufacture of plastics and synthetic rubber in primary forms,4,,,
ai_2013_1,ai_2013,Manufacture of plastics in primary forms,5,A_PLAS,True,
ai_2013_2,ai_2013,Manufacture of synthetic rubber in primary forms,5,A_RUB,True,
ai_202,ai_20,Manufacture of other chemical products,3,,,
ai_2021,ai_202,Manufacture of pesticides and other agrochemical products,4,,,
ai_2022,ai_202,"Manufacture of paints, varnishes and similar coatings, printing ink and mastics",4,,,
ai_2023,ai_202,"Manufacture of soap and detergents, cleaning and polishing preparations, perfumes and toilet preparations",4,,,
ai_2029,ai_202,Manufacture of other chemical products n.e.c.,4,,,
ai_2029_01,ai_2029,Manufacture of Lubricating preparations and preparations,5,A_ADDC,True,
ai_203,ai_20,Manufacture of man-made fibres,3,,,
ai_2030,ai_203,Manufacture of man-made fibres,4,,,
ai_21,ai_c,Manufacture of basic pharmaceutical products and pharmaceutical preparations,2,,,
ai_210,ai_21,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",3,,,
ai_2100,ai_210,"Manufacture of pharmaceuticals, medicinal chemical and botanical products",4,,,
ai_22,ai_c,production of rubber and plastic products,2,A_RUBP,True,
ai_221,ai_22,Manufacture of rubber products,3,,,
ai_2211,ai_221,Manufacture of rubber tyres and tubes; retreading and rebuilding of rubber tyres,4,,,
ai_2219,ai_221,Manufacture of other rubber products,4,,,
ai_222,ai_22,Manufacture of plastics products,3,,,
ai_2220,ai_222,Manufacture of plastics products,4,,,
ai_2220_1,ai_2220,production of mixed plastic and aluminium sheet,5,A_SHEET_PLAL,True,
ai_2220_2,ai_2220,production of plastic foil,5,A_FOIL_PLA,True,
ai_2220_3,ai_2220,production of other plastic packaging,5,A_PACK_OPLA,True,
ai_2220_4,ai_2220,production of PET tray in cardboard sleeve,5,A_TRAY_PET,True,
ai_2220_5,ai_2220,production of other plastic bottle,5,A_BOTL_PLA,True,
ai_2220_6,ai_2220,production of PET bottlle,5,A_BOTL_PET,True,
ai_2220_7,ai_2220,production of plasic bags,5,A_BAG_PLA,True,
ai_2220_8,ai_2220,"production of mixed paper, plastic and aluminium sheet",5,A_SHEET_PAPLAL,True,
ai_2220_9,ai_2220,"production of tetrabrik (paper, plastic and aluminium)",5,A_TETRA_PPA,True,
ai_2220_10,ai_2220,production of tetrabrik (paper and plastic),5,A_TETRA_PP,True,
ai_2220_11,ai_2220,"production of plates, sheets",5,A_SHEET_RES,False,
ai_2220_12,ai_2220,"production of plates, other flat shapes",5,A_PLATES_RES,False,
ai_23,ai_c,Manufacture of other non-metallic mineral products,2,,,
ai_231,ai_23,Manufacture of glass and glass products,3,,,
ai_2310,ai_231,production of glass and glass product,4,A_GLAS,True,
ai_2310_1,ai_2310,"production of small container, glass",5,A_CONTAI_GLS,True,
ai_2310_2,ai_2310,"production of small jar, glass",5,A_JAR_GLS,True,
ai_2310_3,ai_2310,"production of bottle 0.75l, glass",5,A_BOTL_GLM,True,
ai_2310_4,ai_2310,"production of bottle 0.33l, glass",5,A_BOTL_GLS,True,
ai_2310_5,ai_2310,"production of jars, phials and other container",5,A_BOTL_RES,False,
ai_239,ai_23,Manufacture of non-metallic mineral products n.e.c.,3,,,
ai_2391,ai_239,Manufacture of refractory products,4,,,
ai_2392,ai_239,"production of bricks, tiles and construction products, in baked clay",4,A_BRIK,True,
ai_2393,ai_239,production of ceramic good,4,A_CRMC,True,
ai_2394,ai_239,"production of cement, lime and plaster",4,A_CMNT,True,
ai_2394_1,ai_2394,production of cement,5,,,
ai_2394_2,ai_2394,production of lime and plaster,5,,,
ai_2394_3,ai_2394,production of plaster,5,,,
ai_2395,ai_239,"Manufacture of articles of concrete, cement and plaster",4,,,
ai_2395_1,ai_2395,Manufacture of articles of concrete,5,,,
ai_2395_2,ai_2395,Manufacture of articles of cement,5,,,
ai_2395_3,ai_2395,Manufacture of articles of plaster,5,,,
ai_2395_4,ai_2395,Manufacture of mortars,5,,,
ai_2396,ai_239,"Cutting, shaping and finishing of stone",4,,,
ai_2399,ai_239,production of other non-metallic mineral products,4,A_ONMM,True,
ai_24,ai_c,Manufacture of basic metals,2,,,
ai_241,ai_24,Manufacture of basic iron and steel,3,,,
ai_2410,ai_241,production of basic iron and steel and of ferro-alloy and first product thereof,4,A_STEL,True,
ai_2410_1,ai_2410,production of blast furnace gas,5,A_MBFG,True,
ai_2410_2,ai_2410,production of oxygen steel furnace gas,5,A_MOSG,True,
ai_2410_3,ai_2410,production of steel via blast oxygen furnace,5,A_steel_bof,True,
ai_2410_4,ai_2410,production of steel via electric arc furnace,5,A_steel_eaf,True,
ai_242,ai_24,Manufacture of basic precious and other non-ferrous metals,3,,,
ai_2420,ai_242,Manufacture of basic precious and other non-ferrous metals,4,,,
ai_2420_1,ai_2420,production of precious metals,5,A_PREM,True,
ai_2420_2,ai_2420,production of other non-ferrous metal products,5,A_ONFM,True,
ai_2420_3,ai_2420,production of copper product,5,A_COPP,True,
ai_2420_4,ai_2420,"production of lead, zinc and tin and products thereof",5,A_LZTP,True,
ai_2420_5,ai_2420,production of aluminium and aluminium product,5,A_ALUM,True,
ai_2420_5_1,ai_2420_5,production of aluminium foil,6,A_FOIL_AL,True,
ai_2420_5_2,ai_2420_5,production of foil other,6,A_FOIL_RES,False,
ai_243,ai_24,Casting of metals,3,,,
ai_2431,ai_243,Casting of iron and steel,4,,,
ai_2432,ai_243,Casting of non-ferrous metals,4,,,
ai_25,ai_c,"production of fabricated metal product, except machinery and equipment",2,A_FABM,True,
ai_251,ai_25,"Manufacture of structural metal products, tanks, reservoirs and steam generators",3,,,
ai_2511,ai_251,Manufacture of structural metal products,4,,,
ai_2512,ai_251,"Manufacture of tanks, reservoirs and containers of metal",4,,,
ai_2512_1,ai_2512,"production of steel can, food",5,A_CAN_STEL,True,
ai_2512_2,ai_2512,"production of aluminium can, food",5,A_CAN_ALF,True,
ai_2512_3,ai_2512,"production of aluminium can, drink",5,A_CAN_ALD,True,
ai_2512_4,ai_2512,"production of tanks, casks, drums, and similar containers",5,A_CAN_RES,False,
ai_2513,ai_251,"Manufacture of steam generators, except central heating hot water boilers",4,,,
ai_252,ai_25,Manufacture of weapons and ammunition,3,,,
ai_2520,ai_252,Manufacture of weapons and ammunition,4,,,
ai_259,ai_25,Manufacture of other fabricated metal products; metalworking service activities,3,,,
ai_2591,ai_259,"Forging, pressing, stamping and roll-forming of metal; powder metallurgy",4,,,
ai_2592,ai_259,Treatment and coating of metals; machining,4,,,
ai_2593,ai_259,"Manufacture of cutlery, hand tools and general hardware",4,,,
ai_2599,ai_259,Manufacture of other fabricated metal products n.e.c.,4,,,
ai_26,ai_c,"Manufacture of computer, electronic and optical products",2,,,
ai_261,ai_26,Manufacture of electronic components and boards,3,A_ELMA,True,old name: electrical machinery and apparatus n.e.c.
ai_2610,ai_261,Manufacture of electronic components and boards,4,,,
ai_262,ai_26,Manufacture of computers and peripheral equipment,3,,,
ai_2620,ai_262,Manufacture of computers and peripheral equipment,4,A_OFMA,True,old name: office machinery and computers
ai_263,ai_26,Manufacture of communication equipment,3,,,
ai_2630,ai_263,Manufacture of communication equipment,4,A_RATV,True,"old name: radio, television and communication equipment and apparatus"
ai_264,ai_26,Manufacture of consumer electronics,3,,,
ai_2640,ai_264,Manufacture of consumer electronics,4,,,
ai_265,ai_26,"Manufacture of measuring, testing, navigating and control equipment; watches and clocks",3,A_MEIN,True,"old name: medical, precision and optical instruments, watches and clocks"
ai_2651,ai_265,"Manufacture of measuring, testing, navigating and control equipment",4,,,
ai_2652,ai_265,Manufacture of watches and clocks,4,,,
ai_266,ai_26,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",3,,,
ai_2660,ai_266,"Manufacture of irradiation, electromedical and electrotherapeutic equipment",4,,,
ai_267,ai_26,Manufacture of optical instruments and photographic equipment,3,,,
ai_2670,ai_267,Manufacture of optical instruments and photographic equipment,4,,,
ai_268,ai_26,Manufacture of magnetic and optical media,3,,,
ai_2680,ai_268,Manufacture of magnetic and optical media,4,,,
ai_271,ai_c,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",2,,,
ai_2710,ai_271,"Manufacture of electric motors, generators, transformers and electricity distribution and control apparatus",3,,,
ai_272,ai_c,Manufacture of batteries and accumulators,2,,,
ai_2720,ai_272,Manufacture of batteries and accumulators,3,,,
ai_273,ai_c,Manufacture of wiring and wiring devices,2,,,
ai_2731,ai_273,Manufacture of fibre optic cables,3,,,
ai_2732,ai_273,Manufacture of other electronic and electric wires and cables,3,,,
ai_2733,ai_273,Manufacture of wiring devices,3,,,
ai_274,ai_c,Manufacture of electric lighting equipment,2,,,
ai_2740,ai_274,Manufacture of electric lighting equipment,3,,,
ai_275,ai_c,Manufacture of domestic appliances,2,,,
ai_2750,ai_275,Manufacture of domestic appliances,3,,,
ai_279,ai_c,Manufacture of other electrical equipment,2,,,
ai_2790,ai_279,Manufacture of other electrical equipment,3,,,
ai_28,ai_c,Manufacture of machinery and equipment n.e.c.,2,A_MACH,True,old name: machinery and equipment n.e.c.
ai_281,ai_28,Manufacture of general-purpose machinery,3,,,
ai_2811,ai_281,"Manufacture of engines and turbines, except aircraft, vehicle and cycle engines",4,,,
ai_2812,ai_281,Manufacture of fluid power equipment,4,,,
ai_2813,ai_281,"Manufacture of other pumps, compressors, taps and valves",4,,,
ai_2814,ai_281,"Manufacture of bearings, gears, gearing and driving elements",4,,,
ai_2815,ai_281,"Manufacture of ovens, furnaces and furnace burners",4,,,
ai_2815_1,ai_2815,production of ovens and furnaces,5,,,
ai_2815_2,ai_2815,production of heat pumps,5,A_HPUMP,True,check
ai_2815_3,ai_2815,production of electric boilers,5,A_EBOIL,True,check
ai_2816,ai_281,Manufacture of lifting and handling equipment,4,,,
ai_2817,ai_281,Manufacture of office machinery and equipment (except computers and peripheral equipment),4,,,
ai_2818,ai_281,Manufacture of power-driven hand tools,4,,,
ai_2819,ai_281,Manufacture of other general-purpose machinery,4,,,
ai_282,ai_28,Manufacture of special-purpose machinery,3,,,
ai_2821,ai_282,Manufacture of agricultural and forestry machinery,4,,,
ai_2822,ai_282,Manufacture of metal-forming machinery and machine tools,4,,,
ai_2823,ai_282,Manufacture of machinery for metallurgy,4,,,
ai_2824,ai_282,"Manufacture of machinery for mining, quarrying and construction",4,,,
ai_2825,ai_282,"Manufacture of machinery for food, beverage and tobacco processing",4,,,
ai_2826,ai_282,"Manufacture of machinery for textile, apparel and leather production",4,,,
ai_2829,ai_282,Manufacture of other special-purpose machinery,4,,,
ai_29,ai_c,"Manufacture of motor vehicles, trailers and semi-trailers",2,,,
ai_291,ai_29,Manufacture of motor vehicles,3,,,
ai_2910,ai_291,Manufacture of motor vehicles,4,,,
ai_2910_1,ai_2910,production of car,5,A_auto,True,
ai_2910_2,ai_2910,production of buses,5,A_bus,True,
ai_2910_3,ai_2910,production of trucks,5,A_truck,True,
ai_2910_4,ai_2910,production of other vehicles,5,A_MOTO,True,
ai_292,ai_29,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,3,,,
ai_2920,ai_292,Manufacture of bodies (coachwork) for motor vehicles; manufacture of trailers and semi-trailers,4,,,
ai_293,ai_29,Manufacture of parts and accessories for motor vehicles,3,,,
ai_2930,ai_293,Manufacture of parts and accessories for motor vehicles,4,,,
ai_30,ai_c,Manufacture of other transport equipment,2,A_OTRE,True,old name: other transport equipment
ai_301,ai_30,Building of ships and boats,3,,,
ai_3011,ai_301,Building of ships and floating structures,4,,,
ai_3012,ai_301,Building of pleasure and sporting boats,4,,,
ai_302,ai_30,Manufacture of railway locomotives and rolling stock,3,,,
ai_3020,ai_302,Manufacture of railway locomotives and rolling stock,4,,,
ai_303,ai_30,Manufacture of air and spacecraft and related machinery,3,,,
ai_3030,ai_303,Manufacture of air and spacecraft and related machinery,4,,,
ai_304,ai_30,Manufacture of military fighting vehicles,3,,,
ai_3040,ai_304,Manufacture of military fighting vehicles,4,,,
ai_309,ai_30,Manufacture of transport equipment n.e.c.,3,,,
ai_3091,ai_309,Manufacture of motorcycles,4,,,
ai_3092,ai_309,Manufacture of bicycles and invalid carriages,4,,,
ai_3099,ai_309,Manufacture of other transport equipment n.e.c.,4,,,
ai_31_x,ai_c,Manufacture of Furniture; other transportable goods n.e.c.,2,A_FURN,True,added top category
ai_31,ai_31_x,Manufacture of furniture,3,,,
ai_310,ai_31,Manufacture of furniture,4,,,
ai_3100,ai_310,production of furniture; other manufactured good n.e.c.,5,,,
ai_32,ai_31_x,Other manufacturing,3,,,
ai_321,ai_32,"Manufacture of jewellery, bijouterie and related articles",4,,,
ai_3211,ai_321,Manufacture of jewellery and related articles,5,,,
ai_3212,ai_321,Manufacture of imitation jewellery and related articles,5,,,
ai_322,ai_32,Manufacture of musical instruments,4,,,
ai_3220,ai_322,Manufacture of musical instruments,5,,,
ai_323,ai_32,Manufacture of sports goods,4,,,
ai_3230,ai_323,Manufacture of sports goods,5,,,
ai_324,ai_32,Manufacture of games and toys,4,,,
ai_3240,ai_324,Manufacture of games and toys,5,,,
ai_325,ai_32,Manufacture of medical and dental instruments and supplies,4,,,
ai_3250,ai_325,Manufacture of medical and dental instruments and supplies,5,,,
ai_329,ai_32,Other manufacturing n.e.c.,4,,,
ai_3290,ai_329,Other manufacturing n.e.c.,5,,,
ai_33,ai_c,Repair and installation of machinery and equipment,2,,,
ai_331,ai_33,"Repair of fabricated metal products, machinery and equipment",3,,,
ai_3311,ai_331,Repair of fabricated metal products,4,,,
ai_3312,ai_331,Repair of machinery,4,,,
ai_3313,ai_331,Repair of electronic and optical equipment,4,,,
ai_3314,ai_331,Repair of electrical equipment,4,,,
ai_3315,ai_331,"Repair of transport equipment, except motor vehicles",4,,,
ai_3319,ai_331,Repair of other equipment,4,,,
ai_332,ai_33,Installation of industrial machinery and equipment,3,,,
ai_3320,ai_332,Installation of industrial machinery and equipment,4,,,
ai_d,ai,"Electricity, gas, steam and air conditioning supply",1,,,
ai_35,ai_d,"Electricity, gas, steam and air conditioning supply",2,,,
ai_351,ai_35,"Electric power generation, transmission and distribution",3,,,
ai_3510,ai_351,"Electric power generation, transmission and distribution",4,A_ELEC,,
ai_3510_1,ai_3510,production  of electricity from combined heat and power plants,5,A_elec_CHP,True,
ai_3510_2,ai_3510,production  of electricity from combined heat and power plants,5,A_elec_HWAT,True,
ai_3510_3,ai_3510,production  of electricity from incineration of waste,5,A_elec_INC,True,
ai_3510_4,ai_3510,production  of electricity by biomass and waste,5,A_elec_POWB,True,
ai_3510_5,ai_3510,production  of electricity by coal,5,A_elec_POWC,True,
ai_3510_6,ai_3510,production  of electricity by gas,5,A_elec_POWG,True,
ai_3510_7,ai_3510,production  of electricity by hydro,5,A_elec_POWH,True,
ai_3510_8,ai_3510,production  of electricity by geothermal,5,A_elec_POWM,True,
ai_3510_9,ai_3510,production  of electricity by petroleum and other oil derivatives,5,A_elec_POWP,True,
ai_3510_10,ai_3510,production  of electricity by solar photovoltaic,5,A_elec_POWS,True,
ai_3510_11,ai_3510,production  of electricity by wind,5,A_elec_POWW,True,
ai_3510_12,ai_3510,production  of electricity by nuclear,5,A_elec_POWN,True,
ai_3510_13,ai_3510,production  of electricity nec,5,A_elec_POWZ,True,
ai_3510_14,ai_3510,"production  of electricity by tide, wave, ocean",5,A_elec_POWO,True,
ai_3510_15,ai_3510,production  of electricity from domestic sources,5,A_Nat_Elec,True,
ai_3510_16,ai_3510,production  of electricity from incineration of batteries and accumulators,5,A_elec_BA_INCI,True,
ai_3510_17,ai_3510,production  of electricity from biogasification of food,5,A_elec_BIOF,True,
ai_3510_18,ai_3510,production  of electricity from biogasification of paper,5,A_elec_BIOP,True,
ai_3510_19,ai_3510,production  of electricity from biogasification of sewage,5,A_elec_BIOS,True,
ai_3510_20,ai_3510,production  of electricity from incineration hazardous waste,5,A_elec_HA_INCI,True,
ai_3510_21,ai_3510,production  of electricity from chemical heat,5,A_elec_HCHEM,True,
ai_3510_22,ai_3510,production  of electricity from incineration of food,5,A_elec_INCF,True,
ai_3510_23,ai_3510,production  of electricity from incineration of plastics,5,A_elec_INCL,True,
ai_3510_24,ai_3510,production  of electricity from incineration of paper,5,A_elec_INCP,True,
ai_3510_25,ai_3510,production  of electricity from incineration of wood,5,A_elec_INCW,True,
ai_3510_26,ai_3510,production  of electricity from incineration of manure,5,A_elec_MA_INCI,True,
ai_3510_27,ai_3510,production  of electricity from manure biogasification,5,A_elec_MANC,True,
ai_3510_28,ai_3510,production  of electricity from incineration of sewage,5,A_elec_SE_INCI,True,
ai_3510_29,ai_3510,production  of electricity from incineration of textiles,5,A_elec_TE_INCI,True,
ai_3510_30,ai_3510,production  of electricity from incineration of unsorted waste,5,A_elec_UN_INCI,True,
ai_352,ai_35,Manufacture of gas; distribution of gaseous fuels through mains,3,,,
ai_3520,ai_352,Manufacture of gas; distribution of gaseous fuels through mains,4,,,
ai_3520_1,ai_3520,production of distribution services of gaseous fuels through mains,5,A_GASD,True,
ai_3520_2,ai_3520,production of gas works (inluding gas),5,A_MGWG,True,
ai_3520_3,ai_3520,production of biogas,5,A_MBIO,True,check
ai_3520_4,ai_3520,gasification plant for biogas,5,A_BIO,True,check
ai_353,ai_35,Steam and air conditioning supply,3,,,
ai_3530,ai_353,Steam and air conditioning supply,4,,,
ai_3530_1,ai_3530,operating of steam and hot water supply services,5,A_HWAT,True,
ai_3530_2,ai_3530,operation of combined heat and power plants,5,A_CHP,True,
ai_3530_3,ai_3530,"operation of steam and hot water supply services, using combustible fules",5,A_HWAT_comb,True,
ai_f,ai,Construction,1,A_CONS,True,
ai_41,ai_f,Construction of buildings,2,,,
ai_410,ai_41,Construction of buildings,3,,,
ai_4100,ai_410,Construction of buildings,4,,,
ai_42,ai_f,Civil engineering,2,,,
ai_421,ai_42,Construction of roads and railways,3,,,
ai_4210,ai_421,Construction of roads and railways,4,,,
ai_422,ai_42,Construction of utility projects,3,,,
ai_4220,ai_422,Construction of utility projects,4,,,
ai_429,ai_42,Construction of other civil engineering projects,3,,,
ai_4290,ai_429,Construction of other civil engineering projects,4,,,
ai_43,ai_f,Specialized construction activities,2,,,
ai_431,ai_43,Demolition and site preparation,3,,,
ai_4311,ai_431,Demolition,4,,,
ai_4312,ai_431,Site preparation,4,,,
ai_432,ai_43,"Electrical, plumbing and other construction installation activities",3,,,
ai_4321,ai_432,Electrical installation,4,,,
ai_4322,ai_432,"Plumbing, heat and air-conditioning installation",4,,,
ai_4329,ai_432,Other construction installation,4,,,
ai_433,ai_43,Building completion and finishing,3,,,
ai_4330,ai_433,Building completion and finishing,4,,,
ai_439,ai_43,Other specialized construction activities,3,,,
ai_4390,ai_439,Other specialized construction activities,4,A_METC,True,old name: Construction of foundations (foundry work)
ai_g,ai,Wholesale and retail trade; repair of motor vehicles and motorcycles,1,,,
ai_45,ai_g,"sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiry",2,A_TDMO,True,
ai_451,ai_45,Sale of motor vehicles,3,,,
ai_4510,ai_451,Sale of motor vehicles,4,,,
ai_452,ai_45,Maintenance and repair of motor vehicles,3,,,
ai_4520,ai_452,Maintenance and repair of motor vehicles,4,,,
ai_453,ai_45,Sale of motor vehicle parts and accessories,3,,,
ai_4530,ai_453,Sale of motor vehicle parts and accessories,4,,,
ai_454,ai_45,"Sale, maintenance and repair of motorcycles and related parts and accessories",3,,,
ai_4541,ai_454,Sale of motorcycles and related parts and accessories,4,,,
ai_4542,ai_454,Maintenance and repair of motorcycles,4,,,
ai_46,ai_g,"production of wholesale trade and commission trade services, except of motor vehicles and motorcycle",2,A_TDWH,True,
ai_461,ai_46,Wholesale on a fee or contract basis,3,,,
ai_4610,ai_461,Wholesale on a fee or contract basis,4,,,
ai_462,ai_46,Wholesale of agricultural raw materials and live animals,3,,,
ai_4620,ai_462,Wholesale of agricultural raw materials and live animals,4,,,
ai_463,ai_46,"Wholesale of food, beverages and tobacco",3,,,
ai_4630,ai_463,"Wholesale of food, beverages and tobacco",4,,,
ai_464,ai_46,Wholesale of household goods,3,,,
ai_4641,ai_464,"Wholesale of textiles, clothing and footwear",4,,,
ai_4649,ai_464,Wholesale of other household goods,4,,,
ai_465,ai_46,"Wholesale of machinery, equipment and supplies",3,,,
ai_4651,ai_465,"Wholesale of computers, computer peripheral equipment and software",4,,,
ai_4652,ai_465,Wholesale of electronic and telecommunications equipment and parts,4,,,
ai_4653,ai_465,"Wholesale of agricultural machinery, equipment and supplies",4,,,
ai_4659,ai_465,Wholesale of other machinery and equipment,4,,,
ai_466,ai_46,Other specialized wholesale,3,,,
ai_4661,ai_466,"Wholesale of solid, liquid and gaseous fuels and related products",4,,,
ai_4662,ai_466,Wholesale of metals and metal ores,4,,,
ai_4663,ai_466,"Wholesale of construction materials, hardware, plumbing and heating equipment and supplies",4,,,
ai_4669,ai_466,Wholesale of waste and scrap and other products n.e.c.,4,,,
ai_469,ai_46,Non-specialized wholesale trade,3,,,
ai_4690,ai_469,Non-specialized wholesale trade,4,,,
ai_47,ai_g,"production of retail  trade services, except of motor vehicles and motorcycles; repair services of personal and household good",2,A_TDRT,True,
ai_471,ai_47,Retail sale in non-specialized stores,3,,,
ai_4711,ai_471,"Retail sale in non-specialized stores with food, beverages or tobacco predominating",4,,,
ai_4719,ai_471,Other retail sale in non-specialized stores,4,,,
ai_472,ai_47,"Retail sale of food, beverages and tobacco in specialized stores",3,,,
ai_4721,ai_472,Retail sale of food in specialized stores,4,,,
ai_4722,ai_472,Retail sale of beverages in specialized stores,4,,,
ai_4723,ai_472,Retail sale of tobacco products in specialized stores,4,,,
ai_473,ai_47,Retail sale of automotive fuel in specialized stores,3,,,
ai_4730,ai_473,Retail sale of automotive fuel in specialized stores,4,A_TDFU,True,old name: production of retail trade services of motor fuel
ai_474,ai_47,Retail sale of information and communications equipment in specialized stores,3,,,
ai_4741,ai_474,"Retail sale of computers, peripheral units, software and telecommunications equipment in specialized stores",4,,,
ai_4742,ai_474,Retail sale of audio and video equipment in specialized stores,4,,,
ai_475,ai_47,Retail sale of other household equipment in specialized stores,3,,,
ai_4751,ai_475,Retail sale of textiles in specialized stores,4,,,
ai_4752,ai_475,"Retail sale of hardware, paints and glass in specialized stores",4,,,
ai_4753,ai_475,"Retail sale of carpets, rugs, wall and floor coverings in specialized stores",4,,,
ai_4759,ai_475,"Retail sale of electrical household appliances, furniture, lighting equipment and other household articles in specialized stores",4,,,
ai_476,ai_47,Retail sale of cultural and recreation goods in specialized stores,3,,,
ai_4761,ai_476,"Retail sale of books, newspapers and stationary in specialized stores",4,,,
ai_4762,ai_476,Retail sale of music and video recordings in specialized stores,4,,,
ai_4763,ai_476,Retail sale of sporting equipment in specialized stores,4,,,
ai_4764,ai_476,Retail sale of games and toys in specialized stores,4,,,
ai_477,ai_47,Retail sale of other goods in specialized stores,3,,,
ai_4771,ai_477,"Retail sale of clothing, footwear and leather articles in specialized stores",4,,,
ai_4772,ai_477,"Retail sale of pharmaceutical and medical goods, cosmetic and toilet articles in specialized stores",4,,,
ai_4773,ai_477,Other retail sale of new goods in specialized stores,4,,,
ai_4774,ai_477,Retail sale of second-hand goods,4,,,
ai_478,ai_47,Retail sale via stalls and markets,3,,,
ai_4781,ai_478,"Retail sale via stalls and markets of food, beverages and tobacco products",4,,,
ai_4782,ai_478,"Retail sale via stalls and markets of textiles, clothing and footwear",4,,,
ai_4789,ai_478,Retail sale via stalls and markets of other goods,4,,,
ai_479,ai_47,"Retail trade not in stores, stalls or markets",3,,,
ai_4791,ai_479,Retail sale via mail order houses or via Internet,4,,,
ai_4799,ai_479,"Other retail sale not in stores, stalls or markets",4,,,
ai_h,ai,Transportation and storage,1,,,
ai_49,ai_h,Land transport and transport via pipelines,2,,,
ai_491,ai_49,operating of railway transportation services,3,A_TRAI,True,
ai_4911,ai_491,"Passenger rail transport, interurban",4,,,
